scientific_name,birdlife_id,cell_id,atlas_code,atlas_name,period_label,period_start_year,period_end_year,reference_year,source,source_url
Ciconia ciconia,22697691,30TVN4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWK1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWL1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWL2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWL3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWM1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWM2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWM3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWM4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWN2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWN4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TWT4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXM1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXM2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXM3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXM4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXN2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXP2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXP4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXQ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXQ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXR1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXR3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXR4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXS2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TXT2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TYL1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TYM1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TYM2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30TYS1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30UXU1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30UXV1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,30UXV3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TBF3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TBG3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TBG4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TCG2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TDM3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TDM4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TEG1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TEH1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TEJ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TEL2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TEM1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TEM3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TEN1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TFJ2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TFL1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TFL3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TFM1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31TGN1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UDR1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UEQ1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UES1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UET3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFQ1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFQ2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFQ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFQ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFS1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFT1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFT2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFT3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFT4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,31UFU4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TLS1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TLS3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TLT3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TLT4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMK3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMQ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMR2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMR3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMR4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMT1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMT2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMT3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TMT4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TNT1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TNT3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TNT4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32TPT1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32ULC1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32ULD2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32ULE4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32ULU3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32ULU4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32ULV2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32ULV4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMA2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMA3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMA4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMC3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMD1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMD2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMD3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMD4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UME2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UME3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UME4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMF3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMG3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
Ciconia ciconia,22697691,32UMG4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Ciconia-ciconia/ebba1/occurrence/
